group_id,girl,kind,idx,n_lines,id,path_id,field_path,text
IntroTiffany,Tiffany,Intro,10,42,73f433df829b,8633,steps[11].sceneLine.dialogLine.text,"Actually,····· I have a pounding headache right now.····· Can we do this later please?"
IntroTiffany,Tiffany,Intro,11,42,ff637f397fbc,8633,steps[12].sceneLine.dialogLine.text,"Yeah,····· okay.······· Sorry to bother you Ms. Yumi."
IntroTiffany,Tiffany,Intro,12,42,4532c559f10c,8633,steps[13].sceneLine.dialogLine.text,"No,····· it's fine.················· I'll talk to you later."
IntroTiffany,Tiffany,Intro,13,42,df1c376384c6,8633,steps[15].sceneLine.dialogLine.text,Whoa.······· Is·· this·· chick·· serious?····· That school girl uniform is a little on the nose don't cha think?
IntroTiffany,Tiffany,Intro,14,42,2bb3d6f7b2ee,8633,steps[16].sceneLine.dialogLine.text,"She's cute though.··· Blonde too, so ah... bonus points!"
IntroTiffany,Tiffany,Intro,15,42,7ebef113fe27,8633,steps[19].sceneLine.dialogLine.text,"This is your classic girl next door situation.····· She's nice,··· so don't say anything to scare her off."
IntroTiffany,Tiffany,Intro,16,42,34922b6cfd31,8633,steps[20].sceneLine.dialogLine.text,But don't be afraid to take a chance!
IntroTiffany,Tiffany,Intro,17,42,92444284f951,8633,steps[22].responseOptions[0].steps[0].sceneLine.dialogLine.text,I sure do!········ I know this place inside and out.
IntroTiffany,Tiffany,Intro,18,42,44c4f9b3dcd3,8633,steps[22].responseOptions[0].text,"Excuse me, do you know where I can find the student union?"
IntroTiffany,Tiffany,Intro,19,42,78155933eff4,8633,steps[22].responseOptions[0].steps[1].sceneLine.dialogLine.text,You go past the building here··· and take a left at the fountain.····· You can't miss it.
IntroTiffany,Tiffany,Intro,20,42,493d6698012a,8633,steps[22].responseOptions[1].steps[0].sceneLine.dialogLine.text,"Who?··· me?················· Ohhh, no!······· I'm·· so·· not·· cute...············· but thanks for the compliment!"
IntroTiffany,Tiffany,Intro,21,42,3e3ef8d8c8d2,8633,steps[22].responseOptions[1].text,"Hey, don't take this the wrong way, but I just thought you were cute and had to say hi."
IntroTiffany,Tiffany,Intro,22,42,f2cb3c74abdf,8633,steps[22].responseOptions[2].steps[0].sceneLine.dialogLine.text,"Oh,····· wow.······· Uhhh...················ I'm not sure.················· I don't even know you."
IntroTiffany,Tiffany,Intro,23,42,1c11c7cf6b0a,8633,steps[22].responseOptions[2].text,Would it be too forward of me to ask you on a date?
IntroTiffany,Tiffany,Intro,24,42,d180aa95b9d6,8633,steps[23].sceneLine.dialogLine.text,I haven't seen you around here before.····· Are you starting this semester?
IntroTiffany,Tiffany,Intro,25,42,248c2d57eb94,8633,steps[24].responseOptions[0].secondaryText,I teach here. Professor Sexy they call me.
IntroTiffany,Tiffany,Intro,26,42,9a6027ee1432,8633,steps[24].responseOptions[0].steps[0].sceneLine.dialogLine.text,"*hehehehe* Come on,·· give me a break.····· Stop teasing me!"
IntroTiffany,Tiffany,Intro,27,42,581cf9ef4571,8633,steps[24].responseOptions[0].text,I teach here. Professor Handsome they call me.
IntroTiffany,Tiffany,Intro,28,42,4552ac5c7f4f,8633,steps[24].responseOptions[1].steps[0].sceneLine.dialogLine.text,"What?····· You're crazy,····· stop it."
IntroTiffany,Tiffany,Intro,29,42,a3a436eb3306,8633,steps[24].responseOptions[1].text,"No, but if all the girls here are as cute as you I might have to reconsider."
IntroTiffany,Tiffany,Intro,30,42,800e62000317,8633,steps[24].responseOptions[2].steps[0].sceneLine.dialogLine.text,Of course!····· This place is awesome.····· My professors are the best.
IntroTiffany,Tiffany,Intro,31,42,d4977a65f97d,8633,steps[24].responseOptions[2].text,I'm thinking about it. Would you recommend this school?
IntroTiffany,Tiffany,Intro,32,42,5d232588228f,8633,steps[25].responseOptions[0].steps[0].sceneLine.dialogLine.text,"Oh my god,····· yeah!·········· That's so crazy,··· how did you know?"
IntroTiffany,Tiffany,Intro,33,42,5fa191b66100,8633,steps[25].responseOptions[0].text,You strike me as an athletic type. You on a varsity team?
IntroTiffany,Tiffany,Intro,34,42,4ddf5db0a990,8633,steps[25].responseOptions[0].steps[1].sceneLine.dialogLine.text,I'm on the cheerleading team;······· the cheer captain to be exact.
IntroTiffany,Tiffany,Intro,35,42,784f94626282,8633,steps[25].responseOptions[1].steps[0].sceneLine.dialogLine.text,No!····· Don't worry about it.····· I'm all done with classes for now.
IntroTiffany,Tiffany,Intro,36,42,607006caa439,8633,steps[25].responseOptions[1].text,"Sorry, am I holding you up from getting to class?"
IntroTiffany,Tiffany,Intro,37,42,06b018a9831e,8633,steps[25].responseOptions[2].steps[0].sceneLine.dialogLine.text,Yeah!····· I'd love that.····· It's really a beautiful campus too.
IntroTiffany,Tiffany,Intro,38,42,fa2fcd77fdeb,8633,steps[25].responseOptions[2].text,"If I end up going here, you'll have to show me around."
IntroTiffany,Tiffany,Intro,39,42,8caa2e75a19b,8633,steps[26].sceneLine.dialogLine.text,My name is Tiffany by the way.····· It's nice to meet you.
IntroTiffany,Tiffany,Intro,40,42,f2243e067b6f,8633,steps[28].sceneLine.dialogLine.secondaryText,You seem like a cool girl.·········· Hopefully I'll see you around campus!
IntroTiffany,Tiffany,Intro,41,42,31c0d69fffb9,8633,steps[28].sceneLine.dialogLine.text,You seem like a cool guy.·········· Hopefully I'll see you around campus!
IntroVenus,Venus,Intro,0,28,949b0c06df81,8634,steps[1].sceneLine.dialogLine.text,This...···················· is the one?
IntroVenus,Venus,Intro,1,28,995eda473d14,8634,steps[2].sceneLine.dialogLine.secondaryText,That's the girl.
IntroVenus,Venus,Intro,2,28,7199de65de63,8634,steps[2].sceneLine.dialogLine.text,That's the guy.
IntroVenus,Venus,Intro,3,28,384abc1d400d,8634,steps[3].sceneLine.dialogLine.text,How is that possible?·········· I····· don't understand...
IntroVenus,Venus,Intro,4,28,55292c193140,8634,steps[4].sceneLine.dialogLine.secondaryText,"I know.····· Believe me,··· I know.····· I'm just as surprised as you, but,····· that's her."
IntroVenus,Venus,Intro,5,28,272455035fb1,8634,steps[4].sceneLine.dialogLine.text,"I know.····· Believe me,··· I know.····· I'm just as surprised as you, but,····· that's him.·····"
IntroVenus,Venus,Intro,6,28,fde567b2cc2e,8634,steps[5].sceneLine.dialogLine.text,*aaaacc*········· Alright...········ I'll handle this.·········· You're dismissed.
IntroVenus,Venus,Intro,7,28,b34e55ce0a36,8634,steps[6].sceneLine.dialogLine.text,Have fun!
IntroVenus,Venus,Intro,8,28,6a341b3041ff,8634,steps[8].sceneLine.dialogLine.text,"Sooooo,················· you're good with women,····· are you?"
IntroVenus,Venus,Intro,9,28,2f8e50312fd2,8634,steps[9].responseOptions[0].steps[0].sceneLine.dialogLine.text,Quiet!············ I'll get to that in a moment.
IntroVenus,Venus,Intro,10,28,f09aec8800de,8634,steps[9].responseOptions[0].text,To whom do I have the pleasure of speaking?
IntroVenus,Venus,Intro,11,28,ee65416db876,8634,steps[9].responseOptions[1].steps[0].sceneLine.dialogLine.text,"You appear to have the confidence for it, at least."
IntroVenus,Venus,Intro,12,28,45ccc26b717e,8634,steps[9].responseOptions[2].steps[0].sceneLine.dialogLine.text,Shhhhh!····· I'll be asking the questions.
IntroVenus,Venus,Intro,13,28,26628114e02a,8634,steps[10].sceneLine.dialogLine.text,"You see,····· I've been hearing some very impressive reports from Kyu."
IntroVenus,Venus,Intro,14,28,c4e1bbed4906,8634,steps[11].sceneLine.dialogLine.text,"Reports that have me very,····· very...····· interested."
IntroVenus,Venus,Intro,15,28,972b753c15e1,8634,steps[12].sceneLine.dialogLine.text,Apparently you've been with every beautiful girl in your town...········ within a remarkably short time...
IntroVenus,Venus,Intro,16,28,013c16d57278,8634,steps[13].sceneLine.dialogLine.text,I've never heard of anything like it before...
IntroVenus,Venus,Intro,17,28,30e41c02ff2b,8634,steps[14].responseOptions[0].steps[0].sceneLine.dialogLine.text,"Yeeeeessssss,····· well we'll see about that."
IntroVenus,Venus,Intro,18,28,7b8955fc01eb,8634,steps[14].responseOptions[1].steps[0].sceneLine.dialogLine.text,This is no time for modesty!
IntroVenus,Venus,Intro,19,28,a1270f7b997e,8634,steps[14].responseOptions[2].steps[0].sceneLine.dialogLine.text,In···deed.············· But the question remains...····· how good are you?
IntroVenus,Venus,Intro,20,28,664efbe7bae2,8634,steps[15].sceneLine.dialogLine.text,"If you're to ultimately prove yourself,····· there is one final challenge..."
IntroVenus,Venus,Intro,21,28,eb1da1b5a99e,8634,steps[16].sceneLine.dialogLine.text,"*hahahahahaha*····· You're looking at her.·········· Venus,····· the goddess of love."
IntroVenus,Venus,Intro,22,28,4416f29d7670,8634,steps[18].sceneLine.dialogLine.text,"If you can claim the love of a goddess,·········· you will truly become a legend."
IntroVenus,Venus,Intro,23,28,c8446f3914c7,8634,steps[19].sceneLine.dialogLine.text,I can assure you however·········· that this is no simple task.
IntroVenus,Venus,Intro,24,28,a0d17bcf0a0c,8634,steps[20].sceneLine.dialogLine.text,"Few have tried,····· but all have failed.····· No human has ever known my embrace."
IntroVenus,Venus,Intro,25,28,07789665866e,8634,steps[21].responseOptions[0].text,I consider it an honor to accept your challenge.
IntroVenus,Venus,Intro,26,28,f3da1216d53c,8634,steps[21].responseOptions[1].text,"I am rock hard right now, you have no idea."
IntroVenus,Venus,Intro,27,28,653afcb19ad9,8634,steps[22].sceneLine.dialogLine.text,*hahahahahahahahahahahahaha*·····*ccaaaacc*········ Good luck...
InventoryFull,,,0,13,367e4840797e,9010,lineSets[0].label,inventory full
InventoryFull,,,1,13,8ec8c71e4303,9010,lineSets[0].lines[0].dialogLine[0].text,"Man,········ you have····· a lot of stuff!··············· Don't you want to make some room in your inventory?"
InventoryFull,,,2,13,fc2428efdc76,9010,lineSets[0].lines[0].dialogLine[1].text,"Jeeeeeeeeeeezzz,······· look at all this shit in your inventory.····· Hoard much?"
InventoryFull,,,3,13,c8c1d4098d31,9010,lineSets[0].lines[0].dialogLine[2].text,"Uhhhh,····· dude,····· your inventory is packed····· to the brim.······· You should make some room in there!"
InventoryFull,,,4,13,59238bc44ed9,9010,lineSets[0].lines[0].dialogLine[3].text,"Oh my god,·········· your inventory·· is a·· fuckin'··· mess.·········· Could you maybe clean that out?"
InventoryFull,,,5,13,56ec80072955,9010,lineSets[0].lines[0].dialogLine[4].text,Oops!····· It seems that your inventory might be full.············ Do you want to take a look at that?
InventoryFull,,,6,13,42c73bbc0b5b,9010,lineSets[0].lines[0].dialogLine[5].text,"Ummmm,····· you gotta do something about that inventory.········ It's like, overflowing."
InventoryFull,,,7,13,b546c1b1376c,9010,lineSets[0].lines[0].dialogLine[6].text,"Dear,·········· you have too many items in your inventory.·········· Can you make some room for me?"
InventoryFull,,,8,13,d79aff1efb21,9010,lineSets[0].lines[0].dialogLine[7].text,Whoops!·········· It looks like you have too many things taking up space in your inventory...
InventoryFull,,,9,13,24cd2f0b2b23,9010,lineSets[0].lines[0].dialogLine[8].text,You gotta do something about that inventory.····· It's getting a little outta hand.
InventoryFull,,,10,13,d66a8806e094,9010,lineSets[0].lines[0].dialogLine[9].text,"Oh,··· master!············· Your inventory has too many stuffs in it!····· You gotta throw some away!"
InventoryFull,,,11,13,a2d9611bfa64,9010,lineSets[0].lines[0].dialogLine[10].text,·····It appears your inventory has too many things in it.····· Anything you can part with?
InventoryFull,,,12,13,93ce9c644270,9010,lineSets[0].lines[0].dialogLine[11].text,"Would you please deal with your inventory?············· Honestly,····· how many things do you need?"
IsTooHungry,,,0,38,12a9e906daa3,9011,lineSets[0].label,is too hungry
IsTooHungry,,,1,38,c8e1f57a12b4,9011,lineSets[0].lines[0].dialogLine[0].text,I am sooo hungry right now...
IsTooHungry,,,2,38,3a175d1812d3,9011,lineSets[0].lines[0].dialogLine[1].text,I'm pretty fuckin' irritable when I'm hungry...
IsTooHungry,,,3,38,c92e84b8b299,9011,lineSets[0].lines[0].dialogLine[2].text,"Yo,····· you hungry?····· I know I am."
IsTooHungry,,,4,38,d4a136161387,9011,lineSets[0].lines[0].dialogLine[3].text,"So,····· I'm like··· starving,········ like,····· to death.·········· It's kind of a problem."
IsTooHungry,,,5,38,f150b4a730f1,9011,lineSets[0].lines[0].dialogLine[4].text,"Hey, I'm sorry, but··· can we grab a bite?····· I'm starving."
IsTooHungry,,,6,38,8b8e7a93197a,9011,lineSets[0].lines[0].dialogLine[5].text,"I'm sooo fuckin' hungry;·········· like,·· starving."
IsTooHungry,,,7,38,c39357a2ec9b,9011,lineSets[0].lines[0].dialogLine[6].text,Can you get me something to eat?····· Pretty please?·····
IsTooHungry,,,8,38,58cd2f34c63f,9011,lineSets[0].lines[0].dialogLine[7].text,I feel like I can't remember the last time I've eaten...
IsTooHungry,,,9,38,b6695c77f8ee,9011,lineSets[0].lines[0].dialogLine[8].text,Maybe some candy or something might be nice.
IsTooHungry,,,10,38,c7e4c20a91f2,9011,lineSets[0].lines[0].dialogLine[9].text,Mmmmm...····· I'm hungry...
IsTooHungry,,,11,38,13761ae16bfc,9011,lineSets[0].lines[0].dialogLine[10].text,I'm running a little low of fuel here.
IsTooHungry,,,12,38,da3064e332f9,9011,lineSets[0].lines[0].dialogLine[11].text,I'm feeling rather undernourished.·················· What do you intend to do about it?
IsTooHungry,,,13,38,5c389ce246f3,9011,lineSets[0].lines[1].dialogLine[0].text,I'm think I'm gonna pass out if I don't get something to eat.
IsTooHungry,,,14,38,f026baf342da,9011,lineSets[0].lines[1].dialogLine[1].text,Please put food into my face.
IsTooHungry,,,15,38,3e6d704258d7,9011,lineSets[0].lines[1].dialogLine[2].text,It feels like I haven't eaten anything in like a hundred and fifty years.
IsTooHungry,,,16,38,1668b1519299,9011,lineSets[0].lines[1].dialogLine[3].secondaryText,"If I don't get some food right now,········ I'm gonna punch somebody in the cunt."
IsTooHungry,,,17,38,db0895ee87e3,9011,lineSets[0].lines[1].dialogLine[3].text,"If I don't get some food,····· like········ right now,········ I'm gonna punch somebody in the dick."
IsTooHungry,,,18,38,091d0d44b8c4,9011,lineSets[0].lines[1].dialogLine[4].text,"I have got to get something inside me...····· Food,··· I mean."
IsTooHungry,,,19,38,91de6dc5efa5,9011,lineSets[0].lines[1].dialogLine[5].text,You're not hungry?·········· I gotta get something to eat.
IsTooHungry,,,20,38,3b92b8226ba4,9011,lineSets[0].lines[1].dialogLine[6].text,I'm hungry...
IsTooHungry,,,21,38,df607ae07bec,9011,lineSets[0].lines[1].dialogLine[7].text,"Hmm,····· I'm hungry.···················· Do you want to maybe grab something to eat?"
IsTooHungry,,,22,38,a0e7ea342c13,9011,lineSets[0].lines[1].dialogLine[8].text,"Check the appetite meter.····· See anything that might··*ccc*,····· I don't know,····· be an issue?"
IsTooHungry,,,23,38,58fb65ea7c55,9011,lineSets[0].lines[1].dialogLine[9].text,My tummy is growling.····· I think it's mad at me...
IsTooHungry,,,24,38,e86e2db1cb8f,9011,lineSets[0].lines[1].dialogLine[10].text,"I need to find a source of energy, fast.···"
IsTooHungry,,,25,38,2647a7872eca,9011,lineSets[0].lines[1].dialogLine[11].text,We won't be doing anything else until I get something to eat.
IsTooHungry,,,26,38,b95dbfc1199b,9011,lineSets[0].lines[2].dialogLine[0].text,All I can think about is food...
IsTooHungry,,,27,38,e7c468228591,9011,lineSets[0].lines[2].dialogLine[1].text,Can we get something to eat first?
IsTooHungry,,,28,38,64a0fd82551e,9011,lineSets[0].lines[2].dialogLine[2].text,"I'm starving over here.·········· Let's go eat,····· like,····· anything.····· Like,····· everything."
IsTooHungry,,,29,38,c9a01a953345,9011,lineSets[0].lines[2].dialogLine[3].text,Make yourself useful····· and go get me something to eat.
IsTooHungry,,,30,38,957f2932669d,9011,lineSets[0].lines[2].dialogLine[4].text,I'm feeling a little lightheaded.····· I should eat something.
IsTooHungry,,,31,38,a1c282f960a0,9011,lineSets[0].lines[2].dialogLine[5].text,"Instead of that,····· let's eat something."
IsTooHungry,,,32,38,732eb3f4c6f4,9011,lineSets[0].lines[2].dialogLine[6].text,Why don't you treat me to some food?······· Hmm?········
IsTooHungry,,,33,38,1274af5d799b,9011,lineSets[0].lines[2].dialogLine[7].text,I think my tummy is speaking to me.·········· It says:····· feed··· me*eee*!········*hahahahahaha*·····
IsTooHungry,,,34,38,78f6135548a1,9011,lineSets[0].lines[2].dialogLine[8].text,"Okay,····· seriously?············ I'm gonna need you to put some food directly into my face hole."
IsTooHungry,,,35,38,c39412da3fcf,9011,lineSets[0].lines[2].dialogLine[9].text,"Master,············ when are we going to eat? Huh?"
IsTooHungry,,,36,38,46e07b1cc879,9011,lineSets[0].lines[2].dialogLine[10].text,Do you have any food on you?··· I'm starving.
IsTooHungry,,,37,38,396451c374b8,9011,lineSets[0].lines[2].dialogLine[11].text,You really need to address my hunger issue before we can proceed.
KyuSpecial,Kyu,,0,28,635f72224d39,9012,lineSets[0].label,tiffany panties
KyuSpecial,Kyu,,1,28,1f1760f45152,9012,lineSets[0].lines[0].dialogLine[8].text,"Aw shit········ are these cute or what?····· All pink and frilly;····· what a sweetheart,····· that girl."
KyuSpecial,Kyu,,2,28,7ccdd567f8ce,9012,lineSets[1].label,aiko's panties
KyuSpecial,Kyu,,3,28,fda45dd93703,9012,lineSets[1].lines[0].dialogLine[8].text,"Oh··· my god··· are these Aiko's?····· Fuck,····· I have such a massive girl boner for her."
KyuSpecial,Kyu,,4,28,a910242ff1a2,9012,lineSets[2].label,kyanna's panties
KyuSpecial,Kyu,,5,28,b6bc99a31bc8,9012,lineSets[2].lines[0].dialogLine[8].text,Sweeeet.····· These haven't been washed in weeks;···*ccc*··· just the way I like 'em!
KyuSpecial,Kyu,,6,28,fea3828fc998,9012,lineSets[3].label,audrey's panties
KyuSpecial,Kyu,,7,28,989bd56232f0,9012,lineSets[3].lines[0].dialogLine[8].text,"Ahhh,····· the mega bitch.····· You wanna know the crazy thing about her?····· She was a virgin before you.····· Go figure.·····"
KyuSpecial,Kyu,,8,28,e33fb5e6d882,9012,lineSets[4].label,lola's panties
KyuSpecial,Kyu,,9,28,30fdaf6edfa7,9012,lineSets[4].lines[0].dialogLine[8].text,Oooohh!········ I like··· these!·········· You think she would mind if I tried them on for a little while?
KyuSpecial,Kyu,,10,28,b96e10492fde,9012,lineSets[5].label,nikki's panties
KyuSpecial,Kyu,,11,28,09b4cf269933,9012,lineSets[5].lines[0].dialogLine[8].text,Gray?·················*cccccc*········ I should have figured a girl like that would wear boring underwear.
KyuSpecial,Kyu,,12,28,7984add50ec0,9012,lineSets[6].label,jessie's panties
KyuSpecial,Kyu,,13,28,6923eb7cb2d4,9012,lineSets[6].lines[0].dialogLine[8].text,"Mmmm,······· the porn·· star.··············· Your junk start to itch yet?··················*hahahaha*··· I'm just fuckin' with ya,··· she's clean."
KyuSpecial,Kyu,,14,28,a255cdc61599,9012,lineSets[7].label,beli's panties
KyuSpecial,Kyu,,15,28,f2035714bac4,9012,lineSets[7].lines[0].dialogLine[8].text,"These are panties?········ This is like a string...········ That Beli girl is a closet freak,··· I'm telling' ya."
KyuSpecial,Kyu,,16,28,6605c8c88823,9012,lineSets[8].label,kyu's panties
KyuSpecial,Kyu,,17,28,ce5f3a07f3ae,9012,lineSets[8].lines[0].dialogLine[8].text,Thanks!····· I was looking for those.····· Not really though.····· I knew you had 'em ya sick perv.
KyuSpecial,Kyu,,18,28,28a2db60259c,9012,lineSets[9].label,momo's panties
KyuSpecial,Kyu,,19,28,e9fce2fcde0d,9012,lineSets[9].lines[0].dialogLine[8].text,"Beastiality········ huh?··············· Hey,····· I'm not judging;····· gotta do what you gotta do."
KyuSpecial,Kyu,,20,28,5a967a57024b,9012,lineSets[10].label,celeste's panties
KyuSpecial,Kyu,,21,28,80da9aecda0c,9012,lineSets[10].lines[0].dialogLine[8].text,Isn't it weird that a being from another planet has basically the same reproductive system?
KyuSpecial,Kyu,,22,28,c0ede2da94e8,9012,lineSets[11].label,venus' panties
KyuSpecial,Kyu,,23,28,dba73a64ac96,9012,lineSets[11].lines[0].dialogLine[8].text,"I still have no idea how you managed to get Venus in bed,····· but,··· I'm damn proud of it!"
KyuSpecial,Kyu,,24,28,4c220c83c911,9012,lineSets[12].label,all panties
KyuSpecial,Kyu,,25,28,19dbd3d8daf0,9012,lineSets[12].lines[0].dialogLine[8].text,"Alright!····· That's it,····· that's twelve pairs of panties.········ ""Alpha Mode""··· activated!····· Good Luck!"
KyuSpecial,Kyu,,26,28,c44242e2417b,9012,lineSets[13].label,tissue box
KyuSpecial,Kyu,,27,28,dc614918a12c,9012,lineSets[13].lines[0].dialogLine[8].text,"I guess you won't be having much need for these anymore····· huh?········*hahahaha*····· Here,····· I'll trade you for this!"
MatchToken,,MatchToken,0,97,11f5fc85e4c3,9013,lineSets[0].label,special
MatchToken,,MatchToken,1,97,c9546e0ab3eb,9013,lineSets[0].lines[0].dialogLine[0].text,Ahh!
MatchToken,,MatchToken,2,97,6e38359b9f10,9013,lineSets[0].lines[0].dialogLine[1].text,Not bad!
MatchToken,,MatchToken,3,97,8dc23ca250c8,9013,lineSets[0].lines[0].dialogLine[2].text,Right on!
MatchToken,,MatchToken,4,97,9a81573561c2,9013,lineSets[0].lines[0].dialogLine[4].text,Ahhh!
MatchToken,,MatchToken,5,97,93281fa3b054,9013,lineSets[0].lines[0].dialogLine[5].text,Not too bad!···
MatchToken,,MatchToken,6,97,9dc422369734,9013,lineSets[0].lines[0].dialogLine[6].text,·····Yay!
MatchToken,,MatchToken,7,97,0636767fb672,9013,lineSets[0].lines[0].dialogLine[7].text,Wow!
MatchToken,,MatchToken,8,97,da8c3ba08bfe,9013,lineSets[0].lines[0].dialogLine[8].text,"Okay, okay!"
MatchToken,,MatchToken,9,97,3ef80c0cfcd3,9013,lineSets[0].lines[0].dialogLine[9].text,Amazing!
MatchToken,,MatchToken,10,97,80b013a0e780,9013,lineSets[0].lines[0].dialogLine[10].text,Incredible...
MatchToken,,MatchToken,11,97,358fcca47c42,9013,lineSets[0].lines[0].dialogLine[11].text,Not bad...
MatchToken,,MatchToken,12,97,333d8490bb32,9013,lineSets[0].lines[1].dialogLine[0].text,Hahahahahahaha!
MatchToken,,MatchToken,13,97,8da216efb43c,9013,lineSets[0].lines[1].dialogLine[1].text,Okay!
MatchToken,,MatchToken,14,97,a956c3590663,9013,lineSets[0].lines[1].dialogLine[2].text,Hahahahaha!
MatchToken,,MatchToken,15,97,d12d95e4f778,9013,lineSets[0].lines[1].dialogLine[3].text,Whatever!
MatchToken,,MatchToken,16,97,70890976c8ff,9013,lineSets[0].lines[1].dialogLine[4].text,···Excellent!···
MatchToken,,MatchToken,17,97,491b5f6c754c,9013,lineSets[0].lines[1].dialogLine[5].text,Hahahahahaha!
MatchToken,,MatchToken,18,97,a98eb98a4aab,9013,lineSets[0].lines[1].dialogLine[6].text,Hehehe!·····*hah*
MatchToken,,MatchToken,19,97,b1a797c8471e,9013,lineSets[0].lines[1].dialogLine[7].text,Hahahaha!
MatchToken,,MatchToken,20,97,9119abdf710e,9013,lineSets[0].lines[1].dialogLine[8].text,Beautiful!
MatchToken,,MatchToken,21,97,fe801331e269,9013,lineSets[0].lines[1].dialogLine[9].text,Hehehehehehe!
MatchToken,,MatchToken,22,97,c67269268f87,9013,lineSets[0].lines[1].dialogLine[10].text,Exceptional...
MatchToken,,MatchToken,23,97,bcc4114ad822,9013,lineSets[0].lines[1].dialogLine[11].text,Impressive...
MatchToken,,MatchToken,24,97,047bf46b0494,9013,lineSets[0].lines[2].dialogLine[0].text,Awesome!
MatchToken,,MatchToken,25,97,c587f444daf6,9013,lineSets[0].lines[2].dialogLine[1].text,Nice!
MatchToken,,MatchToken,26,97,3ce1e2276a74,9013,lineSets[0].lines[2].dialogLine[2].text,Hehehe···hehe!
MatchToken,,MatchToken,27,97,36b5460608b4,9013,lineSets[0].lines[2].dialogLine[3].text,Don't get smug!
MatchToken,,MatchToken,28,97,af4393a4a654,9013,lineSets[0].lines[2].dialogLine[4].text,You're good!
MatchToken,,MatchToken,29,97,d209f97e6cd3,9013,lineSets[0].lines[2].dialogLine[5].text,"Alright, alright."
MatchToken,,MatchToken,30,97,0702b78d1d33,9013,lineSets[0].lines[2].dialogLine[6].text,Oh my gosh!
MatchToken,,MatchToken,31,97,6bdec8102142,9013,lineSets[0].lines[2].dialogLine[7].text,Oh my!
MatchToken,,MatchToken,32,97,58d270bfeea5,9013,lineSets[0].lines[2].dialogLine[8].text,Noice!
MatchToken,,MatchToken,33,97,37e674d4b92d,9013,lineSets[0].lines[2].dialogLine[9].text,Mmmmm!
MatchToken,,MatchToken,34,97,b66402c0b5c5,9013,lineSets[0].lines[2].dialogLine[10].text,Outstanding!
MatchToken,,MatchToken,35,97,475f76c9df2c,9013,lineSets[0].lines[2].dialogLine[11].text,Exceptional...
MatchToken,,MatchToken,36,97,2a8355019b15,9013,lineSets[0].lines[3].dialogLine[0].text,Yeah!
MatchToken,,MatchToken,37,97,5659a970bee3,9013,lineSets[0].lines[3].dialogLine[1].text,Yes!
MatchToken,,MatchToken,38,97,ac6ff18a9243,9013,lineSets[0].lines[3].dialogLine[2].text,Sweet!
MatchToken,,MatchToken,39,97,8c34f870a737,9013,lineSets[0].lines[3].dialogLine[3].text,Hehehehe!
MatchToken,,MatchToken,40,97,b61c1cf5443d,9013,lineSets[0].lines[3].dialogLine[4].text,Impressive!
MatchToken,,MatchToken,41,97,9d1c0449fbe0,9013,lineSets[0].lines[3].dialogLine[5].text,Pretty cool!
MatchToken,,MatchToken,42,97,08910d249e9c,9013,lineSets[0].lines[3].dialogLine[6].text,"Mmm,··· I love this!"
MatchToken,,MatchToken,43,97,89199653b141,9013,lineSets[0].lines[3].dialogLine[7].text,Wonderful!
MatchToken,,MatchToken,44,97,b4dd235bab18,9013,lineSets[0].lines[3].dialogLine[8].text,Like a bawse!
MatchToken,,MatchToken,45,97,6493ccbe4f71,9013,lineSets[0].lines[3].dialogLine[9].text,Hurray!
MatchToken,,MatchToken,46,97,8f5090360b61,9013,lineSets[0].lines[3].dialogLine[10].text,Stellar!
MatchToken,,MatchToken,47,97,290513343b63,9013,lineSets[0].lines[3].dialogLine[11].text,Lovely!
MatchToken,,MatchToken,48,97,49a9bff96416,9013,lineSets[0].lines[4].dialogLine[0].text,Aw yeah!
MatchToken,,MatchToken,49,97,f26ef24d0f75,9013,lineSets[0].lines[4].dialogLine[1].text,Hahahahahahaha!
MatchToken,,MatchToken,50,97,883617218d0d,9013,lineSets[0].lines[4].dialogLine[2].text,Alright!
MatchToken,,MatchToken,51,97,bc177cd2e55f,9013,lineSets[0].lines[4].dialogLine[3].text,Annnd?
MatchToken,,MatchToken,52,97,e92b008f356c,9013,lineSets[0].lines[4].dialogLine[4].text,Hahahahaha!
MatchToken,,MatchToken,53,97,b760c93d41d2,9013,lineSets[0].lines[4].dialogLine[5].text,"Aw,··· nice!"
MatchToken,,MatchToken,54,97,83528c99b56a,9013,lineSets[0].lines[4].dialogLine[6].text,That's my baby!
MatchToken,,MatchToken,55,97,01cf6ccab26f,9013,lineSets[0].lines[4].dialogLine[7].text,Excellent!
MatchToken,,MatchToken,56,97,0e189e658c27,9013,lineSets[0].lines[4].dialogLine[8].text,Respect!
MatchToken,,MatchToken,57,97,9ac718aa2831,9013,lineSets[0].lines[4].dialogLine[9].text,Yay!
MatchToken,,MatchToken,58,97,42f300143ef4,9013,lineSets[0].lines[4].dialogLine[10].text,Very impressive.
MatchToken,,MatchToken,59,97,9e484d6ec345,9013,lineSets[0].lines[4].dialogLine[11].text,Splendid!
MatchToken,,MatchToken,60,97,9472a31c001e,9013,lineSets[1].label,broken
MatchToken,,MatchToken,61,97,97641e15f92f,9013,lineSets[1].lines[0].dialogLine[0].text,Whaaat!?
MatchToken,,MatchToken,62,97,f150fff81075,9013,lineSets[1].lines[0].dialogLine[1].text,"Hey, fuck you!"
