id,category,source_file,path_id,object_name,field_path,text,pt_BR
b497a5f5f8f8,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[1].lines[2].dialogLine[3].text,"Wow,········ for once you didn't screw it up.",
ca67eed259c5,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[1].lines[2].dialogLine[4].text,Thanks!····· This will come in handy.,
0c097fab9770,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[1].lines[2].dialogLine[5].text,I'm not used to this kind of attention...······· but·· I'm not exactly complaining...,
5ac06ec3b7e4,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[1].lines[2].dialogLine[6].text,"You see,····· this is why I like you.····· You give me stuff.",
1450c1dd8e46,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[1].lines[2].dialogLine[7].text,You're sure?·········· That's so kind of you!,
bb22cf7eee00,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[1].lines[2].dialogLine[8].text,"This reminds me,····· I want to party with that bitchy redhead.····· She seems like fun.",
5c9d84265c69,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[1].lines[2].dialogLine[9].text,"···Can I really have it?····· Can I, can I?",
67de78ba4b59,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].label,likes gift type 2,
82aba9342041,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[0].dialogLine[0].text,"Awww,····· thanks!········ You didn't have to do that!",
83e41ecc66cc,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[0].dialogLine[10].text,Thank you.····· I can't tell you how much I appreciate it.,
1746d54a5bec,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[0].dialogLine[11].text,"Yeeeesss,····· this will do veeeerrry nicely.·········· You've done well.",
ffbf8c071f0a,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[0].dialogLine[1].text,Alright.··· I'll admit it.··· You did good.,
b84544f28858,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[0].dialogLine[2].text,Thanks so much!,
e9408a97935d,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[0].dialogLine[3].text,I'll be taking that!,
e09cac58d2c9,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[0].dialogLine[4].text,Thank you so much!,
4dd6f4d6a690,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[0].dialogLine[5].text,"I'm not sure what I did to deserve this,····· but thank you.",
bdd1d75cade6,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[0].dialogLine[6].text,"For me...?····· Awww,····· thank you!",
9b296a31cc3a,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[0].dialogLine[7].text,Hmmm?····· A gift!?·········· You didn't have to do that!,
41dc87f8fe3a,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[0].dialogLine[8].text,Why not?····· It's a thing.····· I love things!,
4798c9eb6e85,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[0].dialogLine[9].text,···You're the bestest!,
70349a11aa01,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[1].dialogLine[0].secondaryText,"Whoa, you are the sweetest girl, like,·· ever.·····",
24569d7e6b5c,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[1].dialogLine[0].text,"Whoa, you're the sweetest guy, like,····· ever.",
81df27270c67,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[1].dialogLine[10].text,I can have it?····· You really don't mind?,
1ee522bdbd12,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[1].dialogLine[11].text,I guess I have a weakness for expensive things...,
df5ea6d00bc3,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[1].dialogLine[1].text,"Awwww, thanks.·········· I really need to stop neglecting my garden at home.",
28558ecf16db,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[1].dialogLine[2].text,This is seriously awesome.,
42920bb7562e,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[1].dialogLine[3].text,Nothing wrong with free shit.,
c4610ed75366,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[1].dialogLine[4].text,"Awwww,····· that's so sweet of you.",
15ac196f3686,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[1].dialogLine[5].text,You really don't have to get me stuff...····· I mean I appreciate it.····· I just feel bad.,
a07bd8c639f4,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[1].dialogLine[6].text,"Awww,········ you really shou*hiccup*...····· Ummm,··· what was I saying?",
843cc5db68b1,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[1].dialogLine[7].text,I'm not even sure how to express my gratitude.,
d60caa723e42,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[1].dialogLine[8].text,What!?····· I like to draw!····· A love fairy can have hobbies too.,
038085e486b5,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[1].dialogLine[9].text,···Awwwww!····· You spoil me too much!,
4d8e4974f398,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[2].dialogLine[0].text,"Aww yeah!····· Sweet,····· thanks!",
fc7edb7667b8,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[2].dialogLine[10].text,"You really like to give people things,····· don't you?",
3602fe471d71,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[2].dialogLine[11].text,"Perfect!··············· Even I have to stay in shape.··············· I wouldn't be much of a goddess otherwise, would I?",
409096ec9a4c,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[2].dialogLine[1].text,This will do...····· this will definitely do.,
5df03faefb51,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[2].dialogLine[2].text,"Awww,·········· you didn't have to go through the trouble.",
a73a9684f77d,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[2].dialogLine[3].text,I hope you're not expecting anything in return.,
152956286a73,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[2].dialogLine[4].text,"I can't tell you how much I appreciate this,····· honestly.",
fa0b2914fd14,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[2].dialogLine[5].text,"Heeeeyy...····· are you trying to like,····· win me over or something with gifts?",
2620bc25944d,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[2].dialogLine[6].text,"Awww,·· you didn't have to do that...····· but,····· it certainly doesn't hurt.",
e81127514766,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[2].dialogLine[7].text,*aaaacc········*You're too much!············· I'll have to remember to get you something nice.,
d533f00c9b17,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[2].dialogLine[8].text,"Ahhhh, this job has it's perks...",
66189853f1c5,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[2].lines[2].dialogLine[9].text,···Thank you thank you!,
a6b6d5c3620a,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].label,unique,
f6c9c53e6102,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[0].dialogLine[0].text,For real!?············ Oh my god I could kiss you!,
f20cf8fbf1c7,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[0].dialogLine[10].text,How on earth did you find this?·····,
83ba099f40e4,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[0].dialogLine[11].text,Now this····· is a gift truly worthy of a goddess.,
defdf0834362,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[0].dialogLine[1].text,God... you're so racist. *hahahahahaha*,
7f60c68b0f23,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[0].dialogLine[2].text,Awww dude!····· This is so cool!,
3da9dfdfa7ff,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[0].dialogLine[3].text,"Aw,····· score.·········· You're not as big of a loser as I thought.",
72880eae8502,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[0].dialogLine[4].text,Are you sure?····· This is amazing!,
dd2018d73bdd,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[0].dialogLine[5].text,Holy shit!·········· Where the fuck did you find this?,
cc6874b86df6,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[0].dialogLine[6].text,Ooohh!····· I'm such a sucker for cute holiday decorations.,
394742f54161,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[0].dialogLine[7].text,My collection was missing this!·········· Thank you!,
f66904761acf,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[0].dialogLine[8].text,"Ughh,··· you have such a filthy mind.····· That's why we get along so well!···*ccmm*",
e716faf8b60b,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[0].dialogLine[9].text,···Really?······· Thank you!········ What did I do to deserve it?,
060bccc2c980,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[1].dialogLine[0].text,I seriously can't believe you got this for me!····· Thanks!···,
16b5d4389c4c,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[1].dialogLine[10].text,What an interesting object...,
c6a0c19f5950,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[1].dialogLine[11].text,What a exquisite stone...·········· it's breathtaking!·····,
d16cdaefb62c,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[1].dialogLine[1].text,How did you get your hands on this!?,
3db4636aa798,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[1].dialogLine[2].text,Get the fuck outta town!····· Really?,
cde685989241,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[1].dialogLine[3].text,Niiiiice.·········· How'd you get your hands on this?,
67570b02ee31,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[1].dialogLine[4].text,"Wow!·········· You really are something else,····· you know that?",
9f405ea799c6,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[1].dialogLine[5].text,"Yooooooo,·········· do you know how many used game stores I've been to looking for this?",
8fe9a83d3258,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[1].dialogLine[6].text,"Oh,····· it's adorable!·········· It makes me wish it was December already.",
7d211312d381,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[1].dialogLine[7].text,Woooow!...······*cccc*········· Is it··· weird that I collect this stuff?,
07cc2edbf9f1,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[1].dialogLine[8].text,"Holy··· shit...······· yeah,··········· I'm definitely taking this for a test drive tonight.",
bb819bcbad21,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[1].dialogLine[9].text,···It's the perfectest gift ever!····· How'd you know?,
1894ce26e160,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[2].dialogLine[0].text,Soooo······· adorable...············· This is going to make my uniform so much cuter!,
0bba63246463,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[2].dialogLine[10].text,"Now this is a peculiar thing,····· isn't it?",
bf490fa1e1ff,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[2].dialogLine[11].text,Well done.····· Well done indeed.····· I'm very pleased with this.,
1e77007a95d0,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[2].dialogLine[1].text,Wow.····· This is actually a really thoughtful gift.,
969f4d8a6e3a,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[2].dialogLine[2].text,Whoa!····· I have been looking everywhere for this!,
2e1e03ad54e3,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[2].dialogLine[3].text,Swweeeet.·········· At least you're useful for one thing.,
04dea77a2fc9,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[2].dialogLine[4].text,I have always wanted one of these!,
f6b2d7327e2c,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[2].dialogLine[5].text,Oh····· shit!····· My collection is missing this.········ You're giving this to me?,
b03ec697b856,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[2].dialogLine[6].text,You're the sweetest...····· I'm speechless!,
71ad6818020a,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[2].dialogLine[7].text,"Thanks!············· Really,·· I mean it!·········· I love things like this.",
9a824cb6c694,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[2].dialogLine[8].text,"Oohhoohhh man,········ I'm definitely gonna get a lot of mileage out of this one.",
0b50d73f4d20,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[3].lines[2].dialogLine[9].text,···Oh my man!····· Yes!····· I love these!,
4a3b92a2acea,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].label,hates,
d537d81158ba,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[0].dialogLine[0].text,Thanks for the offer but··· that's okay.,
907850b74023,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[0].dialogLine[10].text,"I·· appreciate·· the ges···ture,·········· but I'd prefer something a little different.",
77afd757e971,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[0].dialogLine[11].text,Is that supposed to be a joke?,
1c46f09a75ad,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[0].dialogLine[1].text,*aaaaaaaccc*····· Try again.,
578a33f18a4b,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[0].dialogLine[2].text,"That's····· not really my deal,····· you know?",
f82529cbbbd1,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[0].dialogLine[3].text,"*hahahaha*·····Uhhh,····· try again.",
1cb71104962d,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[0].dialogLine[4].text,"No thanks,····· this isn't really my style.",
6c27b748a0c1,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[0].dialogLine[5].text,"I really have no use for this,····· sorry.",
3e58c94063d1,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[0].dialogLine[6].text,"Oh,····· you silly goose,·········· what am I going to do with that?",
079ad4f4b691,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[0].dialogLine[7].text,"I really appreciate the gesture,·········· but it's just not for me.",
c5aa2cd027f2,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[0].dialogLine[8].text,Do you even have the HunieBee anymore?····· It tells you what gifts I like.,
bd99de9a8105,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[0].dialogLine[9].text,···Mmmmm...············ I'm not really sure what to do with that.,
4ab7e4ef5ae3,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[1].dialogLine[0].text,"I'm not really into that sort of thing,····· sorry.",
ce962654e8d3,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[1].dialogLine[10].text,"That is not the type of gift I would have much use for, unfortunately.",
39ea92cb196b,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[1].dialogLine[11].text,What····· is····· that?,
d3a7fc291897,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[1].dialogLine[1].text,"Come on,····· do you really take me for one of those types?",
187ea70c48fb,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[1].dialogLine[2].text,I'm not really into that type of thing.,
73ef35e1e9f2,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[1].dialogLine[3].text,Maybe in some other lifetime.,
2c3467b930c5,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[1].dialogLine[4].text,"It's really nice,····· but····· I just don't think it's for me.····· Sorry!",
6f30a7c1f956,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[1].dialogLine[5].text,"Not really my thing,····· soooo,····· yeeeah...···",
8fa0583a44b3,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[1].dialogLine[6].text,Mmmm...····· I was hoping for something a little bit nicer.,
8c60b2dcbc21,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[1].dialogLine[7].text,"I'm really sorry,·········· but····· I don't think I would get much use out of that.",
cc9226664171,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[1].dialogLine[8].text,*aaacc*·····Get with the program.····· We only like certain gifts!,
200320501f99,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[1].dialogLine[9].text,"···That's okay, you keep it!",
41000416788c,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[2].dialogLine[0].text,Oh...····· no thanks.,
86109b0bd550,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[2].dialogLine[10].text,Why don't you keep that for someone else?,
819b5ac3bb0c,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[2].dialogLine[11].text,Get it out of my sight.,
97097238fb42,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[2].dialogLine[1].text,That's·· quite alright.,
874aa7fc1226,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[2].dialogLine[2].text,"Uhhhh...····· not really my style.····· But,····· thanks for the thought.",
4bf7a662093e,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[2].dialogLine[3].text,"Oh,····· my favorite!····· NOT!",
64f20028a18c,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[2].dialogLine[4].text,Uhhhhh...····· perhaps somebody else would enjoy this more?,
3b5d772e439e,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[2].dialogLine[5].text,"You·· didn't think I was gonna be into that,····· right?",
531c48ed0bc2,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[2].dialogLine[6].text,"Come··· on,············· you know me better than that.····· Don't you?",
61b120aac47b,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[2].dialogLine[7].text,I wouldn't know what to do with this.·········· I hope you didn't go through much trouble!,
ab3333ca37d6,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[2].dialogLine[8].text,...aaand··· what exactly am I supposed to do with...·· that?,
5cfa7a428fd4,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[4].lines[2].dialogLine[9].text,"···Oh,····· uhhh...····· did you mean that for someone else?",
e3849aa966c1,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[5].label,chain,
c04b6c0c31c6,dialogue,sharedassets0.assets,9008,GivenGift,lineSets[5].lines[0].dialogLine[8].text,"Niiiiicccee.········*aaacc*····· I know what I'm doing today.····· Here,··· you can have this··· thing,····· whatever it is.",
68bc91f17c2c,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].label,morning,
9812eb44551a,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[0].dialogLine[0].text,Good Morning!,
ae87a7afeede,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[0].dialogLine[11].text,Good Morning.,
01fb1fa83828,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[0].dialogLine[1].text,"*aaaaaaaaaaacc*··· Oh boy...·········· same shit different day, eh?",
c17448185d77,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[0].dialogLine[2].text,Good morning!····· Ready to get to work?,
ae158ff8867d,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[0].dialogLine[3].text,Oh...····· hey.,
1370d5b51ee8,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[0].dialogLine[4].text,Good Morning.,
04303ea5fdd9,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[0].dialogLine[5].text,"Welcome to...····· oh,····· it's·· you.",
db6dfdeb6b28,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[0].dialogLine[6].text,Hiii!····· So good to see you.,
319a33366475,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[0].dialogLine[7].text,"Hi!····················· Beautiful morning,····· isn't it?",
1b8b7e884d15,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[0].dialogLine[8].text,"Good,····· you're up.····· Now get to hustlin'!",
b362af604646,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[0].dialogLine[9].text,···Good morning!····· I hope you slept well.,
46a209790e82,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[1].dialogLine[0].text,Hey!····· I didn't expect to see you here this early.,
91e2f01f6940,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[1].dialogLine[11].text,There you are...,
5060ac4116b4,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[1].dialogLine[1].text,Mornin'.,
202999073b90,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[1].dialogLine[2].text,Glad you're here!····· I need a workout buddy.,
d3a684b7b466,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[1].dialogLine[3].text,Oh...····· hey.,
5bcc5604dc35,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[1].dialogLine[4].text,And how are we doing this morning?,
e12e861f22d5,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[1].dialogLine[5].text,"Hi,····· can I get you something?",
8fbdd1f51931,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[1].dialogLine[6].secondaryText,Morning beautiful.,
649fcc86518a,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[1].dialogLine[6].text,Morning handsome.,
bb65269b058e,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[1].dialogLine[7].text,Good morning!,
a937b705c2cb,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[1].dialogLine[8].text,I wanna see you workin' out there today!,
fdc89819ea11,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[1].dialogLine[9].text,···Mmmmm...·········· I wonder what I should do today...,
0109bfa28218,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[2].dialogLine[0].text,*aaaaccc*·····Mmmm...····· gonna be a tired kinda day.,
e6b2f0446ff7,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[2].dialogLine[11].text,"Gorgeous day,····· is it not?",
fe40424a8db1,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[2].dialogLine[1].text,*aaaaaacc*··· I was up way too late last night.,
be47f0148224,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[2].dialogLine[2].text,Whew!····· Today's been a good day!,
29bc1ef4b671,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[2].dialogLine[3].text,Oh...····· hey.,
631ca4162828,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[2].dialogLine[4].text,Come to get your morning pick-me-up as well?,
781321c1c065,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[2].dialogLine[5].text,*aaaaaaaacc*····· Mmmhmm...?,
e186a87be379,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[2].dialogLine[6].text,"Well,····· if it isn't the love of my life!",
b32a80882849,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[2].dialogLine[7].text,*aaaaaacccc*·····Today is going to be a good day.,
8fdc872ee835,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[2].dialogLine[8].text,Let's get it goin'!····· These broads aren't gonna date themselves.,
283972da9485,dialogue,sharedassets0.assets,9009,Greeting,lineSets[0].lines[2].dialogLine[9].text,···Morning!···*hahahaha*,
c4baaacda0b8,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].label,afternoon,
2e455f04363d,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[0].dialogLine[0].text,Hey you!,
56911bbe9d89,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[0].dialogLine[11].text,Oh...····· Hello.,
8b15af4d307e,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[0].dialogLine[1].text,Hey hot stuff.,
4588c664579d,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[0].dialogLine[2].text,"Hey dude,····· what's up?",
d30f1eb0e344,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[0].dialogLine[3].secondaryText,"Oh god, ·····this chick?",
fc59b87ae5a3,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[0].dialogLine[3].text,"Oh god, ·····this guy?",
cd5210e67056,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[0].dialogLine[4].text,So good to see you again.,
99536a7b3a97,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[0].dialogLine[5].text,Hey.,
c60bfd600526,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[0].dialogLine[6].secondaryText,How's my number one girl doing this afternoon?,
a3dbb6ce9f8a,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[0].dialogLine[6].text,How's my number one guy doing this afternoon?,
f2cd1b62f0f5,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[0].dialogLine[7].text,Hey!·········· I'm glad I ran into you.,
081a05e810f8,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[0].dialogLine[8].text,What up playa?,
b80a6ae19370,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[0].dialogLine[9].text,···Hello!,
1e7993461ffd,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[1].dialogLine[0].text,Hello!····· What's happening?,
00bfdbe85e49,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[1].dialogLine[11].text,"How peculiar,··············· I was just thinking about you.",
3216b1c0e4e7,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[1].dialogLine[1].text,"Thank god, somebody I like.······· Well,··· somebody I can tolerate. *hahahahaha*",
32e0d8f6265d,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[1].dialogLine[2].text,Hello!····· What can I do for you?,
13f945cb1796,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[1].dialogLine[3].text,Oh...····· hey.,
51a52ecc9cf9,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[1].dialogLine[4].text,Hello!····· This is a pleasant surprise.,
61508d9a5a8a,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[1].dialogLine[5].text,"Hm?······· Oh,····· hey,······· what are you doing here?",
c307dec6a990,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[1].dialogLine[6].text,"*cc*Mmmm,····· lucky me running into you like this!",
d98bb4d60082,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[1].dialogLine[7].text,Hello again.·········· How's your day going?,
79f41b107474,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[1].dialogLine[8].secondaryText,There she is!,
e01022844a75,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[1].dialogLine[8].text,There he is!,
619fc7ac54e2,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[1].dialogLine[9].text,···Hi hi!,
bc40c25d3d72,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[2].dialogLine[0].text,Hiya!,
d91b6ec79b84,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[2].dialogLine[11].text,*aa*··*aacc*················ Good to see you again...,
4e83d094efef,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[2].dialogLine[1].text,"Great,····· you can entertain me.····· Soooooooo bored.",
e38f75392f39,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[2].dialogLine[2].text,"Oh,····· hi,····· didn't see you there.····· How's things?",
b0390d279e77,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[2].dialogLine[3].text,"I'm kind of busy,····· so make it quick.",
8e21086280a6,dialogue,sharedassets0.assets,9009,Greeting,lineSets[1].lines[2].dialogLine[4].text,Now here's a familiar face.,
